Temperature_K,Porosity,Pressure_MPa,Solid_flux_cmyr,liquid_flux_cmyr,position_km
1500,0.00504939107768234,-7.1744547300472,-3.04254937314024e-17,3.04254937314024e-17,699.859929964983
1500,0.00504939107768234,-6.96541058009854,-0.00310594539944398,0.00310594539944398,700.140070035018
1500,0.0051912658236801,-6.77693995772794,-0.00621027451904271,0.00621027451904271,700.420210105053
1500,0.0053270920656891,-6.60587437253801,-0.00931293671448157,0.00931293671448157,700.700350175088
1500,0.00545744593398811,-6.44967818275718,-0.0124138880402929,0.0124138880402929,700.980490245123
1500,0.00558282101789137,-6.30630392654479,-0.01551309008056,0.01551309008056,701.260630315158
1500,0.00570364382301779,-6.17407790959469,-0.0186105090361802,0.0186105090361802,701.540770385193
1500,0.00582028571008335,-6.05161692058065,-0.0217061150020295,0.0217061150020295,701.820910455228
1500,0.00593307224615186,-5.93776654167507,-0.0247998813871229,0.0247998813871229,702.101050525263
1500,0.00604229062149259,-5.83155473753293,-0.0278917844441175,0.0278917844441175,702.381190595298
1500,0.00614819559886132,-5.73215644563552,-0.0309818028835687,0.0309818028835687,702.661330665333
1500,0.00625101433450437,-5.63886621498893,-0.034069917554705,0.034069917554705,702.941470735368
1500,0.00635095032126681,-5.5510768182021,-0.0371561111789925,0.0371561111789925,703.221610805403
1500,0.00644818664108466,-5.46826235546209,-0.0402403681260292,0.0402403681260292,703.501750875438
1500,0.00654288866873419,-5.3899647771414,-0.0433226742236909,0.0433226742236909,703.781890945473
1500,0.00663520633554615,-5.31578303705597,-0.0464030165962398,0.0464030165962398,704.062031015508
1500,0.00672527603725934,-5.24536429069933,-0.0494813835254383,0.0494813835254383,704.342171085543
1500,0.00681322225180133,-5.17839669818372,-0.0525577643307239,0.0525577643307239,704.622311155578
1500,0.00689915891894414,-5.11460349743462,-0.0556321492652943,0.0556321492652943,704.902451225613
1500,0.00698319062311728,-5.05373809108067,-0.0587045294255497,0.0587045294255497,705.182591295648
1500,0.00706541361248608,-4.99557994844274,-0.0617748966718108,0.0617748966718108,705.462731365683
1500,0.00714591668105341,-4.93993116758419,-0.0648432435586193,0.0648432435586193,705.742871435718
1500,0.0072247819355113,-4.88661357542751,-0.0679095632732172,0.0679095632732172,706.023011505753
1500,0.00730208546462235,-4.8354662692272,-0.0709738495810359,0.0709738495810359,706.303151575788
1500,0.00737789792579439,-4.78634352219622,-0.0740360967772323,0.0740360967772323,706.583291645823
1500,0.00745228506093572,-4.73911299124917,-0.0770962996434507,0.0770962996434507,706.863431715858
1500,0.00752530815170339,-4.69365417670318,-0.0801544534091302,0.0801544534091302,707.143571785893
1500,0.00759702442255359,-4.64985709314157,-0.083210553716776,0.083210553716776,707.423711855928
