Temperature_K,Porosity,Pressure_MPa,Solid_flux_cmyr,liquid_flux_cmyr,position_km
1500,0.00882227648730999,-40.0987676184464,-7.44680779549919e-15,7.44680779549919e-15,699.94398879776
1500,0.00882227648730999,-40.0154920345546,-0.00124695514134624,0.00124695514134624,700.05601120224
1500,0.00884086305781458,-39.9328602686904,-0.00249355804515118,0.00249355804515118,700.168033606721
1500,0.00885938343721027,-39.8508648468693,-0.0037398086980991,0.0037398086980991,700.280056011202
1500,0.00887783815692337,-39.7694976585155,-0.00498570708948072,0.00498570708948072,700.392078415683
1500,0.00889622774137838,-39.688750736715,-0.00623125321110663,0.00623125321110663,700.504100820164
1500,0.00891455270862391,-39.6086162549646,-0.00747644705733631,0.00747644705733631,700.616123224645
1500,0.00893281356985605,-39.5290865240121,-0.00872128862491464,0.00872128862491464,700.728145629126
1500,0.00895101083006673,-39.4501539887809,-0.009965777913101,0.009965777913101,700.840168033607
1500,0.00896914498784504,-39.3718112253801,-0.0112099149234754,0.0112099149234754,700.952190438088
1500,0.00898721653551474,-39.2940509381942,-0.0124536996599738,0.0124536996599738,701.064212842569
1500,0.00900522595937805,-39.216865957052,-0.0136971321288491,0.0136971321288491,701.176235247049
1500,0.00902317373964813,-39.1402492344712,-0.0149402123385998,0.0149402123385998,701.28825765153
1500,0.0090410603507252,-39.0641938429766,-0.0161829402999597,0.0161829402999597,701.400280056011
1500,0.00905888626112278,-38.9886929724894,-0.0174253160258868,0.0174253160258868,701.512302460492
1500,0.0090766519337357,-38.9137399277856,-0.0186673395314456,0.0186673395314456,701.624324864973
1500,0.00909435782570519,-38.8393281260217,-0.019909010833851,0.019909010833851,701.736347269454
1500,0.00911200438893236,-38.765451094324,-0.0211503299524027,0.0211503299524027,701.848369673935
1500,0.00912959206949998,-38.6921024674421,-0.0223912969084522,0.0223912969084522,701.960392078416
1500,0.00914712130854388,-38.6192759854625,-0.0236319117253886,0.0236319117253886,702.072414482897
1500,0.00916459254170349,-38.5469654915812,-0.0248721744285581,0.0248721744285581,702.184436887378
1500,0.00918200619956786,-38.4751649299338,-0.0261120850452979,0.0261120850452979,702.296459291858
1500,0.00919936270758758,-38.4038683434812,-0.0273516436048666,0.0273516436048666,702.408481696339
1500,0.00921666248630224,-38.3330698719488,-0.0285908501383634,0.0285908501383634,702.52050410082
1500,0.00923390595124246,-38.262763749818,-0.0298297046788728,0.0298297046788728,702.632526505301
1500,0.00925109351317626,-38.1929443043684,-0.0310682072612202,0.0310682072612202,702.744548909782
1500,0.0092682255780524,-38.1236059537696,-0.0323063579220428,0.0323063579220428,702.856571314263
1500,0.00928530254724054,-38.0547432052197,-0.0335441566998311,0.0335441566998311,702.968593718744
1500,0.00930232481737109,-37.9863506531313,-0.034781603634756,0.034781603634756,703.080616123225
1500,0.00931929278063743,-37.9184229773614,-0.0360186987687393,0.0360186987687393,703.192638527706
1500,0.00933620682474104,-37.8509549414859,-0.0372554421454336,0.0372554421454336,703.304660932186
1500,0.00935306733297332,-37.7839413911154,-0.0384918338101251,0.0384918338101251,703.416683336667
1500,0.00936987468433249,-37.7173772522533,-0.0397278738097614,0.0397278738097614,703.528705741148
1500,0.00938662925354701,-37.6512575296932,-0.0409635621929272,0.0409635621929272,703.640728145629
1500,0.00940333141113039,-37.585577305455,-0.0421988990097653,0.0421988990097653,703.75275055011
1500,0.00941998152350263,-37.5203317372592,-0.0434338843120887,0.0434338843120887,703.864772954591
1500,0.0094365799529875,-37.4555160570379,-0.0446685181531168,0.0446685181531168,703.976795359072
1500,0.00945312705793755,-37.3911255694804,-0.0459028005877346,0.0459028005877346,704.088817763553
1500,0.00946962319280604,-37.3271556506149,-0.0471367316722704,0.0471367316722704,704.200840168034
1500,0.00948606870800038,-37.2636017464227,-0.0483703114645088,0.0483703114645088,704.312862572514
1500,0.00950246395029218,-37.2004593714857,-0.0496035400237519,0.0496035400237519,704.424884976995
1500,0.00951880926261403,-37.1377241076656,-0.0508364174107219,0.0508364174107219,704.536907381476
1500,0.00953510498415389,-37.0753916028136,-0.0520689436875306,0.0520689436875306,704.648929785957
1500,0.00955135145045046,-37.0134575695109,-0.0533011189177305,0.0533011189177305,704.760952190438
1500,0.00956754899355954,-36.9519177838377,-0.0545329431662039,0.0545329431662039,704.872974594919
1500,0.00958369794181028,-36.8907680841714,-0.0557644164992404,0.0557644164992404,704.9849969994
1500,0.00959979862016044,-36.8300043700118,-0.0569955389844158,0.0569955389844158,705.097019403881
1500,0.00961585135012894,-36.7696226008334,-0.0582263106906995,0.0582263106906995,705.209041808362
1500,0.0096318564497104,-36.7096187949642,-0.05945673168821,0.05945673168821,705.321064212843
1500,0.00964781423370971,-36.64998902849,-0.0606868020485472,0.0606868020485472,705.433086617324
1500,0.00966372501352977,-36.590729434183,-0.0619165218443751,0.0619165218443751,705.545109021804
1500,0.00967958909747726,-36.5318362004545,-0.0631458911497776,0.0631458911497776,705.657131426285
1500,0.00969540679036786,-36.4733055703322,-0.0643749100398931,0.0643749100398931,705.769153830766
1500,0.00971117839414673,-36.4151338404598,-0.0656035785911808,0.0656035785911808,705.881176235247
1500,0.00972690420761155,-36.3573173601172,-0.066831896881307,0.066831896881307,705.993198639728
1500,0.00974258452621381,-36.2998525302661,-0.0680598649889864,0.0680598649889864,706.105221044209
1500,0.00975821964278084,-36.2427358026131,-0.0692874829942009,0.0692874829942009,706.21724344869
1500,0.00977380984688823,-36.1859636786951,-0.0705147509780491,0.0705147509780491,706.329265853171
