Temperature_K,Porosity,Pressure_MPa,Solid_flux_cmyr,liquid_flux_cmyr,position_km
1500,0.0152563596703842,-233.115356582511,2.31250423662353e-14,-2.31250423662353e-14,699.859929964983
1500,0.0152563596703842,-232.908456968234,-0.0031379373185603,0.0031379373185603,700.140070035018
1500,0.0152703047463959,-232.702342726669,-0.00627345479420122,0.00627345479420122,700.420210105053
1500,0.0152842216816203,-232.497010431896,-0.00940655606613364,0.00940655606613364,700.700350175088
1500,0.0152981105890069,-232.292455232209,-0.0125372447675113,0.0125372447675113,700.980490245123
1500,0.0153119715802481,-232.088672317583,-0.0156655245260736,0.0156655245260736,701.260630315158
1500,0.0153258047660771,-231.885656919216,-0.0187913989628554,0.0187913989628554,701.540770385193
1500,0.0153396102573227,-231.683404309079,-0.0219148716933278,0.0219148716933278,701.820910455228
1500,0.0153533881636453,-231.481909799467,-0.0250359463271431,0.0250359463271431,702.101050525263
1500,0.0153671385939746,-231.281168742563,-0.0281546264679846,0.0281546264679846,702.381190595298
1500,0.015380861656896,-231.081176529999,-0.0312709157130574,0.0312709157130574,702.661330665333
1500,0.0153945574600867,-230.881928592434,-0.0343848176542028,0.0343848176542028,702.941470735368
1500,0.0154082261105045,-230.683420399125,-0.0374963358775539,0.0374963358775539,703.221610805403
1500,0.0154218677151836,-230.485647457513,-0.0406054739623765,0.0406054739623765,703.501750875438
1500,0.0154354823791914,-230.288605312813,-0.0437122354828361,0.0437122354828361,703.781890945473
1500,0.0154490702081448,-230.092289547605,-0.0468166240070457,0.0468166240070457,704.062031015508
1500,0.0154626313067138,-229.896695781434,-0.0499186430969989,0.0499186430969989,704.342171085543
1500,0.0154761657784982,-229.701819670414,-0.0530182963087911,0.0530182963087911,704.622311155578
1500,0.0154896737270349,-229.50765690684,-0.0561155871926288,0.0561155871926288,704.902451225613
1500,0.0155031552552034,-229.314203218798,-0.0592105192933049,0.0592105192933049,705.182591295648
1500,0.0155166104645308,-229.121454369789,-0.0623030961489394,0.0623030961489394,705.462731365683
1500,0.0155300394572102,-228.929406158352,-0.0653933212924073,0.0653933212924073,705.742871435718
1500,0.0155434423336025,-228.738054417693,-0.0684811982502057,0.0684811982502057,706.023011505753
1500,0.0155568191942623,-228.547395015319,-0.0715667305432896,0.0715667305432896,706.303151575788
1500,0.015570170138983,-228.357423852677,-0.0746499216869291,0.0746499216869291,706.583291645823
1500,0.0155834952666763,-228.168136864799,-0.0777307751900954,0.0777307751900954,706.863431715858
1500,0.0155967946758064,-227.979530019947,-0.0808092945558092,0.0808092945558092,707.143571785893
1500,0.0156100684649119,-227.791599319269,-0.0838854832818245,0.0838854832818245,707.423711855928
1500,0.0156233167306906,-227.604340796454,-0.0869593448597568,0.0869593448597568,707.703851925963
1500,0.0156365395706381,-227.417750517393,-0.0900308827753771,0.0900308827753771,707.983991995998
1500,0.0156497370803326,-227.231824579845,-0.0931001005082243,0.0931001005082243,708.264132066033
1500,0.0156629093561967,-227.046559113109,-0.0961670015330318,0.0961670015330318,708.544272136068
1500,0.015676056492896,-226.861950277695,-0.0992315893174591,0.0992315893174591,708.824412206103
1500,0.0156891785853819,-226.677994265001,-0.102293867324468,0.102293867324468,709.104552276138
1500,0.0157022757274512,-226.494687297003,-0.105353839010486,0.105353839010486,709.384692346173
1500,0.0157153480128386,-226.31202562593,-0.108411507826604,0.108411507826604,709.664832416208
1500,0.0157283955344901,-226.130005533964,-0.111466877217436,0.111466877217436,709.944972486243
1500,0.0157414183849336,-225.948623332925,-0.114519950622609,0.114519950622609,710.225112556278
1500,0.0157544166560738,-225.767875363979,-0.117570731475809,0.117570731475809,710.505252626313
1500,0.0157673904393586,-225.587757997328,-0.120619223204399,0.120619223204399,710.785392696348
1500,0.0157803398255847,-225.408267631927,-0.123665429230413,0.123665429230413,711.065532766383
1500,0.0157932649051137,-225.229400695182,-0.12670935297003,0.12670935297003,711.345672836418
1500,0.0158061657683915,-225.051153642671,-0.129750997833931,0.129750997833931,711.625812906453
1500,0.015819042503921,-224.873522957852,-0.132790367226679,0.132790367226679,711.905952976488
1500,0.0158318952012281,-224.696505151793,-0.135827464546949,0.135827464546949,712.186093046523
1500,0.0158447239483346,-224.520096762883,-0.138862293188393,0.138862293188393,712.466233116558
1500,0.0158575288334336,-224.344294356567,-0.141894856538383,0.141894856538383,712.746373186593
1500,0.0158703099437501,-224.169094525072,-0.144925157978241,0.144925157978241,713.026513256628
1500,0.0158830673658821,-223.994493887142,-0.147953200884758,0.147953200884758,713.306653326663
1500,0.0158958011869933,-223.820489087769,-0.150978988627828,0.150978988627828,713.586793396698
1500,0.0159085114922383,-223.64707679794,-0.154002524571906,0.154002524571906,713.866933466733
1500,0.0159211983675407,-223.474253714375,-0.157023812076505,0.157023812076505,714.147073536768
1500,0.0159338618979554,-223.302016559271,-0.160042854494317,0.160042854494317,714.427213606803
1500,0.01594650216753,-223.130362080054,-0.163059655173536,0.163059655173536,714.707353676838
1500,0.0159591192608186,-222.959287049133,-0.166074217455307,0.166074217455307,714.987493746873
1500,0.0159717132612895,-222.788788263645,-0.169086544676673,0.169086544676673,715.267633816908
1500,0.015984284251889,-222.618862545225,-0.172096640167509,0.172096640167509,715.547773886943
1500,0.0159968323153859,-222.449506739757,-0.175104507253286,0.175104507253286,715.827913956978
1500,0.016009357534281,-222.280717717142,-0.178110149253052,0.178110149253052,716.108054027014
1500,0.0160218599900646,-222.112492371062,-0.181113569480497,0.181113569480497,716.388194097049
1500,0.0160343397640621,-221.944827618752,-0.184114771243517,0.184114771243517,716.668334167084
